graph,temporal_edges,batch_size,order,size,time,iterations,error,technique
"CollegeMsg","59836","10","564","2551","0.192","46","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","564","2551","0.157","38","0.0000061171","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","564","2551","0.132","37","0.00052398","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","564","2551","0.151","36","0.000033362","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","564","2551","0.127","31","0.000017876","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","564","2551","0.105","31","0.0005297","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","564","2551","0.124","31","0.00012759","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","564","2551","0.122","31","0.000017876","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","564","2551","0.106","31","0.0005297","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","563","2545","0.187","46","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","563","2545","0.154","38","0.0000055807","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","563","2545","0.127","37","0.00052762","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","563","2545","0.143","36","0.000033525","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","563","2545","0.093","24","0.000052934","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","563","2545","0.083","24","0.00056303","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","563","2545","0.124","31","0.00012814","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","563","2545","0.066","17","0.00016524","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","563","2545","0.058","17","0.00065104","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","792","4724","0.346","50","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","792","4724","0.23","34","0.000005455","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","792","4724","0.226","33","0.00021509","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","792","4724","0.27","38","0.000050858","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","792","4724","0.144","21","0.000043885","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","792","4724","0.143","21","0.00024564","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","792","4724","0.224","32","0.00021185","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","792","4724","0.125","18","0.000071543","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","792","4724","0.125","18","0.00026873","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","791","4720","0.344","50","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","791","4720","0.238","35","0.0000054975","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","791","4720","0.229","34","0.00021526","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","791","4720","0.266","38","0.000050804","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","791","4720","0.137","20","0.000061051","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","791","4720","0.132","19","0.00026991","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","791","4720","0.224","32","0.00021176","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","791","4720","0.097","14","0.00016236","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","791","4720","0.104","15","0.00032754","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","981","6951","0.541","52","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","981","6951","0.337","33","0.0000055819","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","981","6951","0.35","33","0.000056753","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","981","6951","0.454","43","0.000016911","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","981","6951","0.222","21","0.00003878","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","981","6951","0.224","21","0.000087889","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","981","6951","0.433","41","0.000027884","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","981","6951","0.222","21","0.00003878","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","981","6951","0.225","21","0.000087889","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","981","6946","0.548","52","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","981","6946","0.367","34","0.0000054941","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","981","6946","0.358","34","0.000057099","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","981","6946","0.454","43","0.000016894","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","981","6946","0.228","22","0.000038593","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","981","6946","0.231","22","0.000088973","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","981","6946","0.431","41","0.000027857","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","981","6946","0.219","21","0.000045408","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","981","6946","0.225","21","0.000095532","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1116","8959","0.723","52","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1116","8959","0.451","32","0.0000050336","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1116","8959","0.413","31","0.000034533","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1116","8959","0.533","38","0.000069536","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1116","8959","0.202","14","0.000093057","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1116","8959","0.178","13","0.00013484","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1116","8959","0.453","32","0.00027141","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1116","8959","0.115","8","0.0002476","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1116","8959","0.111","8","0.00026854","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1116","8957","0.727","52","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1116","8957","0.448","32","0.0000052269","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1116","8957","0.427","32","0.000033857","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1116","8957","0.54","38","0.000069527","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1116","8957","0.198","14","0.000097205","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1116","8957","0.178","13","0.00013973","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1116","8957","0.454","32","0.00027137","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1116","8957","0.088","6","0.0003578","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1116","8957","0.085","6","0.00037579","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1260","10928","0.897","52","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1260","10928","0.529","31","0.000005155","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1260","10928","0.512","31","0.000028915","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1260","10928","0.66","38","0.000075699","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1260","10928","0.21","12","0.00011298","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1260","10928","0.189","11","0.00015282","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1260","10928","0.551","32","0.00029112","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1260","10928","0.055","3","0.00048785","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1260","10928","0.054","3","0.00049708","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1260","10927","0.901","52","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1260","10927","0.534","31","0.0000051501","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1260","10927","0.511","31","0.00002892","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1260","10927","0.651","38","0.000075716","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1260","10927","0.194","11","0.0001327","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1260","10927","0.187","11","0.00015261","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1260","10927","0.554","32","0.00029113","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1260","10927","0.055","3","0.00048713","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1260","10927","0.054","3","0.00049635","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1398","12978","1.077","53","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1398","12978","0.608","30","0.0000057334","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1398","12978","0.573","30","0.000029893","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1398","12978","0.795","39","0.000071844","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1398","12978","0.365","18","0.000039684","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1398","12978","0.352","18","0.000062543","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1398","12978","0.649","32","0.00033216","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1398","12978","0.367","18","0.000039684","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1398","12978","0.353","18","0.000062543","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1398","12974","1.073","53","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1398","12974","0.648","32","0.0000054103","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1398","12974","0.613","32","0.000029363","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1398","12974","0.792","39","0.000071876","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1398","12974","0.367","18","0.000051492","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1398","12974","0.351","18","0.000074293","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1398","12974","0.652","32","0.00033228","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1398","12974","0.371","18","0.000051492","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1398","12974","0.351","18","0.000074293","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1498","14804","1.258","54","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1498","14804","0.694","30","0.0000051056","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1498","14804","0.661","30","0.000023236","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1498","14804","1.083","39","0.000078723","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1498","14804","0.334","10","0.0001319","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1498","14804","0.287","9","0.00016921","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1498","14804","1.088","33","0.0002857","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1498","14804","0.146","4","0.00034981","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1498","14804","0.146","4","0.00035855","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1498","14801","1.776","54","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1498","14801","0.99","30","0.000005093","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1498","14801","0.97","30","0.000023207","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1498","14801","1.29","39","0.000078702","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1498","14801","0.33","10","0.00013135","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1498","14801","0.305","9","0.00016855","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1498","14801","1.107","33","0.00028567","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1498","14801","0.135","4","0.00034824","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1498","14801","0.135","4","0.00035696","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1677","17180","2.139","54","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1677","17180","1.138","29","0.0000057653","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1677","17180","1.101","29","0.000020997","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1677","17180","1.551","39","0.000088816","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1677","17180","0.766","20","0.000023768","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1677","17180","0.755","20","0.000038755","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1677","17180","1.391","33","0.00031328","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1677","17180","0.788","20","0.000023768","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1677","17180","0.824","20","0.000038755","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1676","17174","2.221","54","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1676","17174","1.037","31","0.0000051153","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1676","17174","0.945","31","0.000020497","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1676","17174","1.255","39","0.000088897","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1676","17174","0.359","11","0.00013001","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1676","17174","0.311","10","0.00016546","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1676","17174","1.069","33","0.00031358","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1676","17174","0.134","4","0.00040895","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1676","17174","0.128","4","0.00041634","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1771","19123","1.934","55","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1771","19123","1.031","29","0.0000052084","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1771","19123","0.966","29","0.000017469","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1771","19123","1.38","39","0.000091268","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1771","19123","0.286","8","0.00015759","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1771","19123","0.273","8","0.00016662","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1771","19123","1.293","33","0.00031828","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1771","19123","0.147","4","0.00030306","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1771","19123","0.141","4","0.00030901","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1771","19121","1.942","55","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1771","19121","1.027","29","0.0000052198","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1771","19121","0.966","29","0.000017525","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1771","19121","1.377","39","0.00009124","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1771","19121","0.32","9","0.00013427","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1771","19121","0.274","8","0.00016698","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1771","19121","1.291","33","0.00031825","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1771","19121","0.144","4","0.00030415","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1771","19121","0.14","4","0.00031006","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1899","20842","2.092","54","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1899","20842","1.193","29","0.0000053547","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1899","20842","1.039","29","0.000017356","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1899","20842","1.296","39","0.000087682","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1899","20842","0.334","10","0.0001158","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1899","20842","0.317","10","0.00012556","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1899","20842","1.655","32","0.0003796","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1899","20842","0.217","5","0.00026228","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1899","20842","0.207","5","0.00026905","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","10","1899","20833","1.98","54","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","10","1899","20833","0.93","28","0.0000056244","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","10","1899","20833","0.867","28","0.00001767","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","10","1899","20833","1.293","39","0.000087683","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","10","1899","20833","0.367","11","0.000088991","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","10","1899","20833","0.348","11","0.000099155","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","10","1899","20833","1.062","32","0.00037959","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","10","1899","20833","0.202","6","0.00020069","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","10","1899","20833","0.193","6","0.00020829","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","564","2551","0.185","46","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","564","2551","0.165","42","0.000007649","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","50","564","2551","0.142","42","0.00050348","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","50","564","2551","0.144","36","0.000033362","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","50","564","2551","0.137","35","0.000018688","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","50","564","2551","0.121","35","0.00050743","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","50","564","2551","0.125","31","0.00012759","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","50","564","2551","0.127","33","0.000024943","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","50","564","2551","0.112","33","0.0005102","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","562","2534","0.182","46","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","562","2534","0.164","42","0.0000061065","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","50","562","2534","0.142","42","0.00050789","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","50","562","2534","0.145","36","0.000034229","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","50","562","2534","0.132","34","0.000020997","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","50","562","2534","0.116","34","0.0005192","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","50","562","2534","0.123","31","0.00013039","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","50","562","2534","0.124","32","0.000028991","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","50","562","2534","0.113","33","0.00052245","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","792","4724","0.348","50","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","792","4724","0.256","38","0.0000054344","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","50","792","4724","0.252","37","0.00020775","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","50","792","4724","0.264","38","0.000050858","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","50","792","4724","0.179","26","0.000033471","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","50","792","4724","0.178","26","0.00022891","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","50","792","4724","0.226","32","0.00021185","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","50","792","4724","0.131","19","0.00010367","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","50","792","4724","0.13","19","0.00029111","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","790","4702","0.347","50","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","790","4702","0.298","44","0.0000078445","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","50","790","4702","0.294","44","0.00020546","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","50","790","4702","0.265","38","0.000049671","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","50","790","4702","0.251","37","0.000017505","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","50","790","4702","0.249","37","0.00020851","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","50","790","4702","0.221","32","0.00020772","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","50","790","4702","0.243","36","0.000020001","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","50","790","4702","0.241","36","0.0002096","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","981","6951","0.548","52","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","981","6951","0.392","38","0.0000063029","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","50","981","6951","0.4","38","0.000055797","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","50","981","6951","0.448","43","0.000016911","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","50","981","6951","0.312","30","0.000020053","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","50","981","6951","0.318","30","0.000068558","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","50","981","6951","0.438","41","0.000027884","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","50","981","6951","0.302","29","0.000023447","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","50","981","6951","0.307","29","0.000071722","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","980","6940","0.546","52","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","980","6940","0.401","38","0.0000058988","D:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","50","980","6940","0.4","38","0.000056678","D:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","50","980","6940","0.451","43","0.000017004","D:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","50","980","6940","0.29","28","0.000028878","D:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","50","980","6940","0.295","28","0.000079089","D:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","50","980","6940","0.429","41","0.000028029","D:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","50","980","6940","0.261","25","0.000046975","D:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","50","980","6940","0.263","25","0.000096731","D:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","1116","8959","0.734","52","0","I:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","1116","8959","0.461","33","0.0000060438","I:pagerankMonolithicSeqL1Norm (incremental)"
"CollegeMsg","59836","50","1116","8959","0.452","33","0.000033952","I:pagerankMonolithicSeqL1Norm (dynamic)"
"CollegeMsg","59836","50","1116","8959","0.536","38","0.000069536","I:pagerankMonolithicSeqL2Norm (static)"
"CollegeMsg","59836","50","1116","8959","0.3","21","0.000040174","I:pagerankMonolithicSeqL2Norm (incremental)"
"CollegeMsg","59836","50","1116","8959","0.292","21","0.000066988","I:pagerankMonolithicSeqL2Norm (dynamic)"
"CollegeMsg","59836","50","1116","8959","0.455","32","0.00027141","I:pagerankMonolithicSeqLiNorm (static)"
"CollegeMsg","59836","50","1116","8959","0.284","20","0.000047278","I:pagerankMonolithicSeqLiNorm (incremental)"
"CollegeMsg","59836","50","1116","8959","0.278","20","0.000073918","I:pagerankMonolithicSeqLiNorm (dynamic)"
"CollegeMsg","59836","50","1115","8947","0.728","52","0","D:pagerankMonolithicSeqL1Norm (static)"
"CollegeMsg","59836","50","1115","8947","0.458","33","0.0000056908","D:pagerankMonolithicSeqL1Norm (incremental)"
